id,heya,birthDate,shusshin,debut,height,weight,currentRank
4029,Oshiogawa,1979-05-21T00:00:00Z,"Saitama-ken, Sayama-shi",199503,175.0,146.0,
1777,Tokitsukaze,1961-05-12T00:00:00Z,"Tokushima-ken, Anan-shi",197711,,,
3979,Dewanoumi,1976-05-01T00:00:00Z,"Okayama-ken, Tamano-shi",199501,173.0,104.0,
4451,Naruto,1987-01-12T00:00:00Z,"Aomori-ken, Kamikita-gun, Towadako-machi - Aomori-ken, Towada-shi",200203,187.0,112.9,
3985,Isenoumi,1980-10-09T00:00:00Z,"Hokkaido, Sapporo-shi, Chuo-ku",199603,174.0,122.0,
2840,Isenoumi,1943-09-25T00:00:00Z,"Akita-ken, Yamamoto-gun, Minehama-mura",196007,,,
4260,Kataonami,1993-10-26T00:00:00Z,"Aichi-ken, Toyohashi-shi",200903,175.6,106.0,
8696,-,0001-01-01T00:00:00Z,-,195905,,,
745,Kise,1962-04-30T00:00:00Z,"Osaka-fu, Osaka-shi, Higashi-ku",197905,187.0,111.0,
8361,Kasugano,1943-05-14T00:00:00Z,"Aomori-ken, Minamitsugaru-gun, Onoe-machi",196109,,,
302,Shikoroyama,1987-08-07T00:00:00Z,"Hiroshima-ken, Kure-shi",200601,186.0,123.6,Sandanme 88 West
1913,Kasugano,1947-06-22T00:00:00Z,"Tochigi-ken, Ashikaga-shi",196307,176.0,110.0,
4769,Tamanoi,1987-06-07T00:00:00Z,"Kumamoto-ken, Kikuchi-shi",200303,179.0,180.0,
6037,Futagoyama,1976-01-15T00:00:00Z,"Hiroshima-ken, Saeki-gun, Yuki-cho",199103,181.0,111.5,
3388,Azumazeki,1985-09-18T00:00:00Z,"China, Liaoning",200311,192.0,170.4,
8775,-,0001-01-01T00:00:00Z,-,195809,,,
7015,Kise,1967-08-16T00:00:00Z,"Aichi-ken, Hekinan-shi",198303,187.0,102.0,
2232,Kataonami,1946-05-02T00:00:00Z,"Kanagawa-ken, Yokohama-shi, Minami-ku",196307,176.0,85.0,
3671,Takekuma,1974-12-08T00:00:00Z,"Tokyo-to, Sumida-ku",199303,189.5,178.5,
152,Futagoyama,2002-06-09T00:00:00Z,"Osaka-fu, Osaka-shi, Joto-ku",202105,179.0,137.0,Makushita 57 East
6275,Kagamiyama,1973-08-12T00:00:00Z,"Ibaraki-ken, Nishiibaraki-gun, Iwama-machi",198903,185.0,131.5,
1627,Kasugayama,1957-03-27T00:00:00Z,"Niigata-ken, Nishikubiki-gun, Nou-machi",197303,170.0,70.0,
8037,-,0001-01-01T00:00:00Z,-,196601,,,
698,Tamanoi,1998-02-27T00:00:00Z,"Tokyo-to, Adachi-ku",201411,175.0,116.0,
63,Tokiwayama,1996-02-10T00:00:00Z,"Kumamoto-ken, Yatsushiro-shi",201401,178.0,160.0,Sandanme 23 West
4082,Minezaki,1996-05-05T00:00:00Z,"Kyoto-fu, Kyoto-shi, Nishikyo-ku",201505,179.0,86.0,
5084,Tokitsukaze,1975-07-05T00:00:00Z,"Tokyo-to, Koto-ku",199103,175.0,111.5,
7939,Isegahama,1953-04-05T00:00:00Z,"Aichi-ken, Nagoya-shi, Nakagawa-ku",196807,,,
477,Isegahama,2003-06-28T00:00:00Z,"Kanagawa-ken, Odawara-shi",202111,167.0,94.0,Jonokuchi 13 East
5486,Sadogatake,1973-09-25T00:00:00Z,"Kumamoto-ken, Hitoyoshi-shi",198903,175.0,114.0,
6827,Oshiogawa,1967-10-05T00:00:00Z,"Saga-ken, Takeo-shi",198305,180.0,91.0,
6949,Shibatayama,1981-09-28T00:00:00Z,Chiba-ken,200011,174.0,77.0,
4991,Dewanoumi,1974-09-13T00:00:00Z,"Tokyo-to, Adachi-ku",199703,178.0,152.0,
2282,Tatsunami,1958-01-19T00:00:00Z,"Niigata-ken, Nishikanbara-gun, Kurosaki-machi",197107,171.0,70.0,
1281,Dewanoumi,1959-05-05T00:00:00Z,"Iwate-ken, Waga-gun, Towa-cho",197503,170.0,112.0,
6697,Mihogaseki,0001-01-01T00:00:00Z,-,198603,,,
1161,Sadogatake,1958-03-26T00:00:00Z,"Hokkaido, Tokoro-gun, Rubeshibe-cho",197101,177.0,100.0,
7940,Izutsu,1948-09-10T00:00:00Z,"Shizuoka-ken, Numazu-shi",196909,,,
8697,-,0001-01-01T00:00:00Z,-,195807,,,
2210,Nishonoseki,1954-10-03T00:00:00Z,"Saga-ken, Taku-shi",197109,185.0,77.0,
6144,Kasugano,1976-10-24T00:00:00Z,"Fukushima-ken, Higashishirakawa-gun",199209,,,
5939,Futagoyama,1978-01-16T00:00:00Z,"Hyogo-ken, Amagasaki-shi",199303,179.8,110.0,
8013,Kasugano,1945-02-14T00:00:00Z,"Shimane-ken, Yasugi-shi",196005,,,
4436,Arashio,1987-11-29T00:00:00Z,"Kanagawa-ken, Yokohama-shi, Kanazawa-ku",200603,176.5,84.2,
6283,Takasago,1968-08-08T00:00:00Z,"U.S.A., Hawaii",198905,184.0,132.5,
5158,Tomozuna,1979-09-07T00:00:00Z,"Fukuoka-ken, Kitakyushu-shi, Kokuraminami-ku",199711,,,
7637,-,0001-01-01T00:00:00Z,-,195501,,,
2209,Kataonami,1957-04-16T00:00:00Z,"Tokyo-to, Meguro-ku",197109,174.0,84.0,
944,Kagamiyama,1957-05-14T00:00:00Z,"Aomori-ken, Misawa-shi",197303,183.0,125.0,
3027,Hanakago,1933-08-08T00:00:00Z,"Iwate-ken, Iwate-gun",195401,176.0,86.0,
2355,Takashima,1949-09-24T00:00:00Z,"Hokkaido, Shibetsu-shi",196507,174.0,86.0,
6581,Oshima,1968-04-25T00:00:00Z,"Aichi-ken, Nagoya-shi, Nakagawa-ku",198403,175.0,82.0,
7602,-,0001-01-01T00:00:00Z,-,195501,,,
2717,Miyagino,1947-06-30T00:00:00Z,"Mie-ken, Watarai-gun, Kisei-cho",196307,173.5,78.0,
7480,Takashima,0001-01-01T00:00:00Z,Hokkaido,195509,,,
5146,Oshima,1968-09-10T00:00:00Z,"Aichi-ken, Kasugai-shi",198703,191.0,145.0,
4553,Takasago,1979-08-21T00:00:00Z,"Osaka-fu, Hirakata-shi",200203,175.0,185.0,
3144,Dewanoumi,1989-02-28T00:00:00Z,"Wakayama-ken, Wakayama-shi",200603,177.0,153.3,
7405,Kasugayama,1934-02-26T00:00:00Z,"Shiga-ken, Takashima-gun, Makino-cho",195403,,,
4159,Isegahama,1992-04-09T00:00:00Z,"Tokushima-ken, Mima-shi",201009,174.0,133.0,
7721,-,0001-01-01T00:00:00Z,-,195409,,,
6185,Taiho,1972-12-20T00:00:00Z,"Okayama-ken, Kurashiki-shi",199107,179.5,84.0,
2939,Kasugayama,1949-08-16T00:00:00Z,"Kanagawa-ken, Yokohama-shi, Kohoku-ku",196707,174.0,95.0,
3445,Oitekaze,1994-07-22T00:00:00Z,"Tochigi-ken, Nasushiobara-shi",201301,169.0,93.3,
7062,Tatsunami,1971-07-08T00:00:00Z,"Hyogo-ken, Kobe-shi, Suma-ku",198803,,,
8044,Sadogatake,1950-07-21T00:00:00Z,"Kagawa-ken, Kanonji-shi",196603,178.0,75.0,
3614,Magaki,1970-12-13T00:00:00Z,"Hokkaido, Sapporo-shi, Toyohira-ku",198603,188.0,143.0,
3427,Onomatsu,2001-08-26T00:00:00Z,"Osaka-fu, Hirakata-shi",201703,172.0,90.0,
5502,Kokonoe,1973-07-08T00:00:00Z,"Saitama-ken, Omiya-shi",198903,174.2,93.8,
8500,-,0001-01-01T00:00:00Z,-,196303,,,
5359,Tamanoi,1974-06-14T00:00:00Z,"Aichi-ken, Kasugai-shi",199003,183.0,129.5,
103,Kise,1986-08-22T00:00:00Z,"Nara-ken, Nara-shi",200901,182.0,170.6,Makushita 37 East
859,Kasugano,1960-10-04T00:00:00Z,"Tokyo-to, Sumida-ku",197605,174.0,101.0,
5073,Oguruma,1974-11-08T00:00:00Z,"Kyoto-fu, Kyoto-shi, Yamashina-ku",199003,180.0,151.5,
1484,Takasago,1956-10-30T00:00:00Z,"Ibaraki-ken, Tsuchiura-shi",197207,174.0,114.0,
8234,Dewanoumi,1940-05-04T00:00:00Z,"Fukushima-ken, Iwaki-gun, Tabito-mura",195809,,,
1309,Tokitsukaze,1935-05-21T00:00:00Z,"Toyama-ken, Himi-shi",195105,176.0,79.0,
5190,Kitanoumi,1972-07-08T00:00:00Z,"Miyagi-ken, Natori-shi",198811,183.0,160.5,
3663,Michinoku,1983-09-18T00:00:00Z,"Kumamoto-ken, Aso-gun, Choyo-mura - Kumamoto-ken, Aso-gun, Minamiaso-mura",199903,177.0,123.0,
883,Sadogatake,1960-12-06T00:00:00Z,"Okinawa-ken, Naha-shi",197603,188.0,145.0,
8507,-,0001-01-01T00:00:00Z,-,196305,,,
8236,Takasago,1942-01-15T00:00:00Z,"Kumamoto-ken, Kumamoto-shi",195803,,,
461,Sakaigawa,2004-07-08T00:00:00Z,"Kumamoto-ken, Kikuchi-shi",202003,170.0,106.0,Jonidan 78 East
6569,Kataonami,1968-09-29T00:00:00Z,"Tokushima-ken, Kaifu-gun, Hiwasa-cho",198403,178.0,138.0,
6882,Izutsu,1965-05-10T00:00:00Z,"Miyazaki-ken, Miyakonojo-shi",198103,171.0,152.0,
7978,-,0001-01-01T00:00:00Z,-,196905,,,
8680,-,0001-01-01T00:00:00Z,-,195907,,,
4858,Oshiogawa,1961-05-08T00:00:00Z,"Saitama-ken, Chichibu-shi",198001,191.4,115.0,
4628,Miyagino,1990-08-01T00:00:00Z,"Kanagawa-ken, Yokohama-shi, Hodogaya-ku",200703,178.0,153.0,
1332,Araiso,1926-06-08T00:00:00Z,"Hokkaido, Kawakami-gun",194205,171.0,92.0,
2677,Takasago,1940-10-02T00:00:00Z,"Tokyo-to, Shinjuku-ku",195605,173.0,132.0,
2561,Isegahama,1939-10-07T00:00:00Z,"Tokyo-to, Chiyoda-ku",195503,174.0,108.0,
8113,-,0001-01-01T00:00:00Z,-,196701,,,
3994,Hanakago,1981-05-10T00:00:00Z,"Yamaguchi-ken, Asa-gun, Sanyo-cho - Yamaguchi-ken, Sanyoonoda-shi",199703,175.0,144.0,
4448,Sakaigawa,1991-12-26T00:00:00Z,"Osaka-fu, Kaizuka-shi - Osaka-fu, Kishiwada-shi",200803,179.0,109.0,
5003,Oshiogawa,1982-12-23T00:00:00Z,"Tokyo-to, Koto-ku",199803,183.0,105.0,
3815,Magaki,1983-06-01T00:00:00Z,"Chiba-ken, Chiba-shi, Wakaba-ku",199903,186.0,158.0,
5427,Matsugane,1977-04-23T00:00:00Z,"Saga-ken, Tosu-shi",199303,174.5,117.5,
4298,Tatsunami,1992-08-20T00:00:00Z,"Osaka-fu, Kashiwara-shi",200803,175.0,125.3,
5315,Kagamiyama,1981-08-11T00:00:00Z,"Tokyo-to, Ota-ku",199703,177.0,155.0,
1491,Onaruto,1961-05-25T00:00:00Z,"Hokkaido, Sapporo-shi, Kita-ku",197805,181.0,69.0,
7619,-,0001-01-01T00:00:00Z,-,195501,,,
2417,Takashima,1952-12-28T00:00:00Z,"Hokkaido, Mikasa-shi",196811,173.0,79.0,
8351,Miyagino,1940-06-16T00:00:00Z,"Hokkaido, Monbetsu-shi",195909,,,
2777,Sadogatake,1944-05-14T00:00:00Z,"Saga-ken, Higashimatsuura-gun, Hamasakitamashima-cho - Saga-ken, Higashimatsuura-gun, Hamatama-cho",196001,,,
1197,Dewanoumi,1949-04-23T00:00:00Z,"Nagasaki-ken, Minamimatsuura-gun, Miiraku-cho",196505,176.0,95.0,
6137,Magaki,1973-03-29T00:00:00Z,"Hiroshima-ken, Hiroshima-shi, Saeki-ku",199111,187.0,110.0,
8630,-,0001-01-01T00:00:00Z,-,195805,,,
4459,Shikihide,1988-09-13T00:00:00Z,"Hyogo-ken, Takarazuka-shi - Osaka-fu, Osaka-shi, Yodogawa-ku",200901,180.5,102.0,
2031,Takasago,1954-06-09T00:00:00Z,"Hokkaido, Tokoro-gun, Tanno-cho",197303,173.0,75.0,
7539,-,0001-01-01T00:00:00Z,-,195503,,,
5632,Futagoyama,1965-06-23T00:00:00Z,"Hokkaido, Yamakoshi-gun, Oshamanbe-cho",198103,181.0,124.7,
5802,Matsugane,1979-04-22T00:00:00Z,"Miyazaki-ken, Miyakonojo-shi",199503,177.0,87.0,
6248,Kabutoyama,1971-05-06T00:00:00Z,"Aichi-ken, Iwakura-shi",199003,174.0,115.0,
7961,-,0001-01-01T00:00:00Z,-,196901,,,
1228,Sadogatake,1964-09-25T00:00:00Z,"Fukuoka-ken, Tagawa-gun, Akaike-machi",198003,171.0,128.0,
7734,-,0001-01-01T00:00:00Z,-,195605,,,
2008,Takasago,1956-09-21T00:00:00Z,"Osaka-fu, Osaka-shi, Higashiyodogawa-ku",197105,178.0,112.0,
49,Takadagawa,1998-04-08T00:00:00Z,"Kanagawa-ken, Naka-gun, Oiso-machi",201403,194.0,162.0,Maegashira 10 East
3645,Onomatsu,1984-02-24T00:00:00Z,"Chiba-ken, Funabashi-shi",199903,180.0,167.0,
1893,Kasugano,1961-03-04T00:00:00Z,"Tokyo-to, Koto-ku",197603,,,
856,Kokonoe,1957-07-24T00:00:00Z,"Aomori-ken, Hirosaki-shi",197609,200.0,120.0,
5326,Kokonoe,1974-06-08T00:00:00Z,"Osaka-fu, Fujiidera-shi",199303,176.0,90.5,
3539,Magaki,1973-04-24T00:00:00Z,"Fukuoka-ken, Tagawa-gun, Kawasaki-machi",198903,185.0,130.0,
500,Tagonoura,2006-12-28T00:00:00Z,"Saitama-ken, Iruma-shi",202203,171.0,105.0,Sandanme 79 West
8777,-,0001-01-01T00:00:00Z,-,195805,,,
6979,Kokonoe,1979-04-15T00:00:00Z,"Kanagawa-ken, Sagamihara-shi",199503,181.5,108.0,
7133,Futagoyama,0001-01-01T00:00:00Z,Miyagi-ken,198803,,,
6624,Minato,1968-01-04T00:00:00Z,"Osaka-fu, Daito-shi",198305,172.5,99.0,
7783,-,0001-01-01T00:00:00Z,-,195703,,,
5522,Nakamura,1967-11-28T00:00:00Z,"Fukuoka-ken, Kitakyushu-shi, Kokurakita-ku",198603,182.5,144.5,
187,Tokitsukaze,1996-10-12T00:00:00Z,"Akita-ken, Yokote-shi",201409,172.0,139.0,Makushita 44 East
383,Isegahama,1987-03-18T00:00:00Z,"Nara-ken, Gose-shi",200203,178.5,146.2,Jonidan 49 East
8564,-,0001-01-01T00:00:00Z,-,196203,,,
7768,-,0001-01-01T00:00:00Z,-,195701,,,
1,Tokiwayama,1996-08-05T00:00:00Z,"Hyogo-ken, Ashiya-shi",201409,173.0,149.0,Ozeki 2 East
8297,Oyama,1940-11-10T00:00:00Z,"Chiba-ken, Chiba-shi",195811,,,
2823,Kasugano,1948-05-17T00:00:00Z,"Okayama-ken, Jobo-gun, Hokubo-cho",196405,173.0,76.0,
8347,Sadogatake,1945-06-03T00:00:00Z,"Kagawa-ken, Okawa-gun, Sangawa-cho",196107,,,
8057,Nishonoseki,1942-03-10T00:00:00Z,"Miyagi-ken, Sendai-shi",195907,,,
5742,Isegahama,1973-05-07T00:00:00Z,"Shizuoka-ken, Shimoda-shi",198903,185.0,127.0,
7972,Kokonoe,0001-01-01T00:00:00Z,-,197503,,,
3956,Kokonoe,1983-05-11T00:00:00Z,"Yamaguchi-ken, Oshima-gun, Oshima-cho",199903,182.0,89.5,
1284,Mihogaseki,1954-08-24T00:00:00Z,"Fukuoka-ken, Fukuoka-shi, Chuo-ku",197001,173.0,100.0,
1820,Dewanoumi,1961-01-12T00:00:00Z,"Iwate-ken, Isawa-gun, Maezawa-cho",197703,177.0,99.0,
3432,Onoe,2002-01-18T00:00:00Z,"Aichi-ken, Nishio-shi",201703,173.0,88.0,
2116,Takasago,1953-09-22T00:00:00Z,"Ehime-ken, Kita-gun, Kawabe-mura",197003,171.0,102.0,
8768,-,0001-01-01T00:00:00Z,-,195803,,,
5481,Magaki,1973-04-02T00:00:00Z,"Aichi-ken, Toyota-shi",198903,177.6,139.4,
326,Hakkaku,1994-01-14T00:00:00Z,"Hiroshima-ken, Hiroshima-shi, Minami-ku",201203,182.0,113.6,Sandanme 14 East
1588,Kokonoe,1948-07-02T00:00:00Z,"Hokkaido, Setana-gun, Kitahiyama-cho",196407,175.5,109.0,
6517,Hanaregoma,1971-03-28T00:00:00Z,"Miyagi-ken, Furukawa-shi",198803,180.0,99.0,
3689,Takanohana,1972-07-02T00:00:00Z,"Tokyo-to, Fussa-shi",198803,182.0,171.5,
1597,Asahiyama,1954-09-01T00:00:00Z,"Kagoshima-ken, Oshima-gun, Setouchi-cho",197303,178.0,88.0,
2013,Kasugano,1949-03-30T00:00:00Z,"Chiba-ken, Chiba-shi",196711,191.0,95.0,
3617,Tokitsukaze,1980-06-03T00:00:00Z,"Aichi-ken, Inuyama-shi",199703,179.0,125.5,
400,Tagonoura,2004-09-03T00:00:00Z,"Fukuoka-ken, Fukuoka-shi, Nishi-ku",202003,170.0,121.0,Sandanme 28 West
766,Dewanoumi,1964-01-15T00:00:00Z,"Saitama-ken, Kawaguchi-shi",197903,179.0,133.0,
785,Kasugano,1962-10-07T00:00:00Z,"Tochigi-ken, Tochigi-shi",197803,184.2,127.0,
735,Onaruto,1963-09-02T00:00:00Z,"Hokkaido, Bibai-shi",197903,170.0,97.0,
7326,Tomozuna,1962-04-24T00:00:00Z,"Tokyo-to, Tachikawa-shi",198301,177.5,109.0,
3810,Hanaregoma,1982-04-28T00:00:00Z,"Yamaguchi-ken, Nagato-shi",199803,175.5,103.0,
7019,Miyagino,1967-05-19T00:00:00Z,"Osaka-fu, Neyagawa-shi",198303,176.0,100.0,
3598,Tomozuna,1985-02-18T00:00:00Z,"Hokkaido, Hakodate-shi",200003,184.0,137.0,
6977,Ajigawa,1972-01-02T00:00:00Z,"Aomori-ken, Nishitsugaru-gun",199403,186.5,115.0,
5497,Ajigawa,1972-01-28T00:00:00Z,"Aichi-ken, Nagoya-shi, Nishi-ku",198903,178.0,93.5,
6903,Araiso,0001-01-01T00:00:00Z,Akita-ken,195309,,,
2483,Nishonoseki,1949-05-17T00:00:00Z,"Ishikawa-ken, Kaga-shi",196505,174.0,86.0,
750,Onaruto,1963-08-08T00:00:00Z,"Hokkaido, Sapporo-shi",197903,183.0,89.0,
1005,Tatsunami,1955-02-15T00:00:00Z,"Chiba-ken, Kisarazu-shi",197111,180.0,136.0,
191,Isegahama,1999-01-26T00:00:00Z,"Gunma-ken, Kitagunma-gun, Yoshioka-machi",201611,173.0,124.0,
5703,Isegahama,1974-10-17T00:00:00Z,Aichi-ken,199005,173.0,90.0,
8554,-,0001-01-01T00:00:00Z,-,196209,,,
1736,Takasago,1958-11-10T00:00:00Z,"Kagoshima-ken, Oshima-gun, Isen-cho",197503,174.0,100.0,
6198,Izutsu,1973-04-17T00:00:00Z,"Saitama-ken, Kamifukuoka-shi",199203,173.5,90.0,
1456,Takadagawa,1961-05-28T00:00:00Z,"Yamanashi-ken, Minamitsuru-gun, Ashiwada-mura",197703,175.0,134.0,
5925,Azumazeki,1974-01-23T00:00:00Z,"Osaka-fu, Osaka-shi, Asahi-ku",199301,183.0,118.0,
5309,Ajigawa,1982-01-08T00:00:00Z,"Osaka-fu, Osaka-shi, Fukushima-ku",199703,183.0,145.0,
8684,-,0001-01-01T00:00:00Z,-,195811,,,
3723,Dewanoumi,1976-06-28T00:00:00Z,"Hyogo-ken, Kobe-shi",199207,174.5,132.0,
8752,-,0001-01-01T00:00:00Z,-,195901,,,
414,Isenoumi,2000-08-16T00:00:00Z,"Iwate-ken, Ichinoseki-shi",201603,174.0,147.0,Sandanme 85 East
1767,Isenoumi,1950-03-11T00:00:00Z,"Yamanashi-ken, Minamiarupusu-shi",196609,188.0,92.0,
1178,Kise,1949-05-17T00:00:00Z,"Hiroshima-ken, Takata-gun, Yoshida-cho",196505,180.0,120.0,
7364,Asahiyama,0001-01-01T00:00:00Z,Fukui-ken,195303,,,
7155,Isegahama,0001-01-01T00:00:00Z,-,198503,,,
1974,Kasugayama,1953-12-11T00:00:00Z,"Tokyo-to, Chiyoda-ku",197207,173.0,75.0,
2661,Tokitsukaze,1942-04-11T00:00:00Z,"Hiroshima-ken, Hiroshima-shi",195903,184.0,98.0,
7074,Azumazeki,0001-01-01T00:00:00Z,-,198703,,,
2408,Mihogaseki,1945-03-05T00:00:00Z,"Hyogo-ken, Shiso-gun, Yamasaki-cho",196005,179.0,118.0,
4597,Tamanoi,1985-05-15T00:00:00Z,"Fukushima-ken, Fukushima-shi",200403,184.0,123.4,
2351,Dewanoumi,1948-01-16T00:00:00Z,"Kanagawa-ken, Yokohama-shi, Tsurumi-ku",196309,173.5,111.0,
7355,-,0001-01-01T00:00:00Z,-,195309,,,
6682,Magaki,1969-08-17T00:00:00Z,"Aomori-ken, Aomori-shi",198503,,,
7869,Kataonami,1957-11-19T00:00:00Z,"Osaka-fu, Kishiwada-shi",197303,,,
4461,Hakkaku,1989-03-22T00:00:00Z,"Hokkaido, Kushiro-gun, Kushiro-cho",200803,177.5,124.4,
4161,Asahiyama,1984-12-17T00:00:00Z,"China, Beijing",200403,185.0,146.5,
3247,Isegahama,1978-10-03T00:00:00Z,"Aomori-ken, Nishitsugaru-gun, Fukaura-machi",199701,185.0,136.0,
6489,Kokonoe,1971-11-02T00:00:00Z,"Hokkaido, Hiroo-gun, Hiroo-cho",198703,175.1,91.0,
3460,Kataonami,1983-01-26T00:00:00Z,"Aichi-ken, Nagoya-shi, Atsuta-ku",199803,183.5,142.5,
8438,-,0001-01-01T00:00:00Z,-,197511,,,
4452,Minato,1989-12-06T00:00:00Z,"Saitama-ken, Fukaya-shi",200911,178.0,139.8,
7032,Sadogatake,1974-05-15T00:00:00Z,"Osaka-fu, Osaka-shi, Nishinari-ku",199003,177.0,98.0,
6709,Takasago,0001-01-01T00:00:00Z,-,198603,,,
4020,Shikihide,1980-10-23T00:00:00Z,"Fukuoka-ken, Tagawa-gun, Kawara-machi",199603,175.0,120.0,
2803,Nishonoseki,1946-10-08T00:00:00Z,"Fukushima-ken, Tsubame-shi - Fukushima-ken, Iwaki-shi",196311,175.5,75.0,
2774,Tokitsukaze,1940-06-01T00:00:00Z,"Hokkaido, Kamikawa-gun, Shintoku-cho",196109,181.0,84.0,
139,Takadagawa,2004-06-11T00:00:00Z,"Hiroshima-ken, Hiroshima-shi, Naka-ku",202003,179.0,108.0,Makushita 49 East
5536,Hanaregoma,1972-07-26T00:00:00Z,"Tochigi-ken, Haga-gun, Mashiko-machi",198803,184.6,117.0,
2992,Nishonoseki,1941-01-18T00:00:00Z,"Oita-ken, Oita-shi",195807,,,
2407,Kasugano,1939-02-07T00:00:00Z,"Hyogo-ken, Mihara-gun, Mihara-cho",195501,182.0,115.0,
4379,Takadagawa,1992-03-21T00:00:00Z,"Tokyo-to, Higashimurayama-shi",200703,181.5,133.0,
1175,Sadogatake,1957-09-25T00:00:00Z,"Tokyo-to, Katsushika-ku",197503,180.5,125.0,
4177,Shikoroyama,1981-04-16T00:00:00Z,"Yamaguchi-ken, Shimonoseki-shi",200403,186.0,151.0,
1378,Dewanoumi,1922-04-23T00:00:00Z,"Gifu-ken, Hashima-shi",193905,176.0,120.0,
8624,-,0001-01-01T00:00:00Z,-,195903,,,
7463,-,0001-01-01T00:00:00Z,-,195401,,,
2684,Nishonoseki,1938-04-10T00:00:00Z,"Fukuoka-ken, Yanagawa-shi",195505,183.0,124.0,
5371,Naruto,1972-12-20T00:00:00Z,"Nara-ken, Sakurai-shi",198803,191.0,153.0,
2122,Izutsu,1946-11-09T00:00:00Z,"Kagoshima-ken, Satsuma-gun, Iriki-cho",196501,178.0,105.0,
1677,Tokitsukaze,1960-11-20T00:00:00Z,"Gifu-ken, Gifu-shi",197603,181.0,77.0,
4321,Matsugane,1980-09-01T00:00:00Z,"Gunma-ken, Ora-gun, Oizumi-machi",199701,174.0,122.8,
768,Dewanoumi,1963-03-29T00:00:00Z,"Hyogo-ken, Kawanishi-shi",197901,171.0,100.0,
1994,Tatsunami,1946-03-28T00:00:00Z,"Hokkaido, Otaru-shi",196211,178.8,117.0,
4546,Takasago,1993-01-28T00:00:00Z,"Tokushima-ken, Tokushima-shi",200805,173.0,117.0,
8480,-,0001-01-01T00:00:00Z,-,196209,,,
4237,Dewanoumi,1987-08-15T00:00:00Z,"Fukuoka-ken, Fukuoka-shi, Nishi-ku",200401,176.0,124.0,
3340,Tomozuna,1976-07-04T00:00:00Z,"Ehime-ken, Matsuyama-shi",199203,179.0,172.0,
6796,Asahiyama,0001-01-01T00:00:00Z,-,198305,,,
3090,Onomatsu,1999-08-20T00:00:00Z,"Saitama-ken, Saitama-shi, Nishi-ku - Kochi-ken, Kochi-shi",201711,174.0,106.0,
4591,Tamanoi,1990-05-28T00:00:00Z,"Iwate-ken, Isawa-gun, Maezawa-cho",200603,169.5,137.3,
7997,Kasugano,1951-02-14T00:00:00Z,"Tokyo-to, Suginami-ku",196705,177.0,78.0,
1844,Taiho,1961-01-31T00:00:00Z,"Toyama-ken, Himi-shi",197603,,,
3134,Oitekaze,1984-03-10T00:00:00Z,"Osaka-fu, Osaka-shi, Higashinari-ku",200205,184.0,145.0,
5074,Araiso,1978-01-03T00:00:00Z,"Tokyo-to, Adachi-ku",199409,177.4,145.0,
163,Arashio,2003-01-13T00:00:00Z,"Fukushima-ken, Date-gun",201803,185.0,109.0,Makushita 36 West
4723,Irumagawa,1987-05-10T00:00:00Z,"Georgia (old), Tbilissi",200509,183.0,124.0,
5908,Kitanoumi,1967-03-12T00:00:00Z,"Shizuoka-ken, Fuji-shi",198501,181.3,113.5,
1923,Miyagino,1956-08-01T00:00:00Z,"Saitama-ken, Urawa-shi",197403,175.0,119.0,
7597,Tatsunami,1940-01-14T00:00:00Z,"Hiroshima-ken, Konu-gun, Konu-cho",195505,,,
4894,Wakamatsu,1970-11-18T00:00:00Z,"Tokyo-to, Edogawa-ku",198901,176.0,150.0,
113,Musashigawa,2000-07-25T00:00:00Z,"Kagoshima-ken, Oshima-gun, Tokunoshima-cho",201605,192.0,136.0,Makushita 5 West
2607,Kasugano,1949-01-02T00:00:00Z,"Aomori-ken, Kitatsugaru-gun, Tsuruta-machi",196411,179.8,78.5,
8179,-,0001-01-01T00:00:00Z,-,196311,,,
5388,Kokonoe,1976-06-17T00:00:00Z,"Fukui-ken, Fukui-shi",199203,179.0,106.5,
3879,Sakaigawa,1982-01-18T00:00:00Z,"Aomori-ken, Hirosaki-shi",200003,189.0,142.0,
4046,Nakamura,1976-06-10T00:00:00Z,"Aomori-ken, Minamitsugaru-gun, Owani-machi",199203,181.6,128.0,
2127,Takashima,1952-03-21T00:00:00Z,"Fukuoka-ken, Kitakyushu-shi, Kokura-ku",197201,,,
2613,Dewanoumi,1948-01-07T00:00:00Z,"Aomori-ken, Hirosaki-shi",196303,176.3,85.0,
5231,Musashigawa,1980-01-24T00:00:00Z,"Mie-ken, Inabe-gun, Daian-cho",199801,173.0,123.0,
3381,Kasugano,1993-12-22T00:00:00Z,"Saga-ken, Imari-shi",201005,170.0,114.0,
7976,-,0001-01-01T00:00:00Z,-,196905,,,
7400,Dewanoumi,1937-02-24T00:00:00Z,"Kanagawa-ken, Kawasaki-shi",195209,,,
5389,Matsugane,1970-08-14T00:00:00Z,"Ishikawa-ken, Kahoku-gun",199301,179.0,157.0,
4348,Kasugano,1988-07-07T00:00:00Z,"Tochigi-ken, Utsunomiya-shi",200403,183.5,154.3,
3009,Tatsunami,0001-01-01T00:00:00Z,Nara-ken,196007,,,
7476,-,0001-01-01T00:00:00Z,-,195501,,,
6852,Kise,1966-07-06T00:00:00Z,"Akita-ken, Akita-shi",198205,178.0,95.0,
651,Kise,1999-03-18T00:00:00Z,"Kumamoto-ken, Yatsushiro-shi",201701,173.0,98.0,
